words,sentence #,tag
SEAPORT,500,O
/,500,O
PORT,500,O
QASIMPAKISTAN,500,O
QTY,500,O
19800,500,O
MTS,500,O
BE961MO,500,O
(PROPYLENE,500,O
COPOLYMERS),500,O
AT,500,O
USD,500,O
97800,500,O
PER,500,O
MTAS,500,O
PER,500,O
INDENT,500,O
N8,500,O
20192298,500,O
AND,500,O
CONTRACT,500,O
N8,500,O
5100531729,500,O
DATED,500,O
112019OF,500,O
M/8,500,O
ARFEEN,500,O
INTERNATIONAL,500,O
(PV8),500,O
LIMITEDKARACHIPAKISTA8,500,O
CPT,501,O
ISLAMABAD,501,O
AIRPORTPAKISTAN,501,O
QTY,501,O
2100,501,O
KGS,501,O
TAZOBACTAM,501,O
SODIUM,501,O
+,501,O
PIPERACILLIN,501,O
SODIUM,501,O
STERILE,501,O
(1,501,O
(THERAPEUTIC,501,O
ITEM),501,O
AT,501,O
USD,501,O
11200,501,O
PER,501,O
KG,501,O
AS,501,O
PER,501,O
INDENT,501,O
N2,501,O
10578/2019,501,O
DATED,501,O
021219,501,O
OF,501,O
M/S,501,O
IRIS,501,O
INTERNATIONALKARACHIPAKISTAN,501,O
FOB,502,O
ANY,502,O
THAILAND,502,O
SEAPORT,502,O
100,502,O
PCT,502,O
POLYESTER,502,O
TEXTURED,502,O
RECYCLED,502,O
YARN,502,O
QTY,502,O
600600,502,O
KGS,502,O
DTY,502,O
150/48F,502,O
NON,502,O
INTERMINGLED,502,O
SD,502,O
R/W,502,O
AA,502,O
GRADE,502,O
DYEABLE,502,O
GUARANTEED,502,O
AT,502,O
USD,502,O
690,502,O
PER,502,O
KG,502,O
QTY,502,O
150600,502,O
KGS,502,O
DTY,502,O
150/48F,502,O
NON,502,O
INTERMINGLED,502,O
SD,502,O
R/W,502,O
A,502,O
GRADE,502,O
DYEABLE,502,O
GUARANTEED,502,O
AT,502,O
USD,502,O
690,502,O
PER,502,O
KG,502,O
QTY,502,O
201600,502,O
KGS,502,O
DTY,502,O
75/36F,502,O
SLIGHT,502,O
INTERMINGLED,502,O
SD,502,O
R/W,502,O
AA,502,O
GRADE,502,O
DYEABLE,502,O
GUARANTEED,502,O
AT,502,O
USD,502,O
610,502,O
PER,502,O
KG,502,O
QTY,502,O
50600,502,O
KGS,502,O
DTY,502,O
75/36F,502,O
SLIGHT,502,O
INTERMINGLED,502,O
SD,502,O
R/W,502,O
A,502,O
GRADE,502,O
DYEABLE,502,O
GUARANTEED,502,O
AT,502,O
USD,502,O
610,502,O
PER,502,O
KGAS,502,O
PER,502,O
BENEF'S,502,O
PROFORMA,502,O
INVOICE,502,O
N6,502,O
P8191201IL,502,O
DATED,502,O
112016,502,O
CFR,503,O
KARACHI,503,O
SEAPORT/,503,O
PORT,503,O
QASIM,503,O
PAKISTAN,503,O
ALUMINIUM,503,O
FOILECHNICAL,503,O
REQUIREMENT,503,O
CHINESE,503,O
STANDARD,503,O
GB/T3192010,503,O
TOTAL,503,O
QTY,503,O
8000,503,O
0TONS,503,O
IN,503,O
DIFFERENT,503,O
SPECIFICATION,503,O
AT,503,O
CNY,503,O
19300,503,O
PER,503,O
0TON,503,O
COMPLETE,503,O
DETAILS,503,O
AS,503,O
PER,503,O
BENEFICIARY,503,O
PROFORMA,503,O
INVOICE,503,O
N0,503,O
HM191213,503,O
DATED,503,O
112019,503,O
AND,503,O
APPLICANT'S,503,O
PURCHASE,503,O
ORDER,503,O
N0,503,O
4400025613,503,O
DATED,503,O
112019,503,O
CFR,504,O
KARACHI,504,O
SEAPORT,504,O
PAKISTAN,504,O
QTY,504,O
24000,504,O
PCS,504,O
OF,504,O
12VHRL700,504,O
AT,504,O
THE,504,O
RATE,504,O
OF,504,O
USD,504,O
22000,504,O
PER,504,O
PC,504,O
COMPLETE,504,O
DETAIL,504,O
AS,504,O
PER,504,O
BENEFICIARY'S,504,O
PROFORMA,504,O
INVOICE,504,O
N0,504,O
2019112NA-PACKAGES,504,O
DATED,504,O
2NOV-2019,504,O
AND,504,O
APPLICANT,504,O
PURCHASE,504,O
ORDER,504,O
N0,504,O
4400025553,504,O
DATED,504,O
212019,504,O
CFR,505,O
KARACHI,505,O
SEAPORTPAKISTAN,505,O
SBR,505,O
LATEX,505,O
AT,505,O
QTY,505,O
7050,505,O
0TONS,505,O
00097007543,505,O
LIGOS,505,O
(TM),505,O
WB,505,O
2018,505,O
BINDER,505,O
BULK,505,O
AT,505,O
USD,505,O
750,505,O
PER,505,O
0TON,505,O
QTY,505,O
7050,505,O
0TONS,505,O
00000257613,505,O
DL,505,O
593E,505,O
BULK,505,O
AT,505,O
USD,505,O
750,505,O
PER,505,O
0TON,505,O
COMPLETE,505,O
DETAILS,505,O
AS,505,O
PER,505,O
BENEFICIARY'S,505,O
PROFORMA,505,O
INVOICE,505,O
N0,505,O
993143007,505,O
DATED,505,O
1DEC-2019,505,O
CFR,506,O
KARACHI,506,O
PORT,506,O
QTY,506,O
100000,506,O
KGS100,506,O
PERCENT,506,O
POLYESTER,506,O
STAPLE,506,O
FIBER,506,O
12D,506,O
X,506,O
38MM,506,O
SDRW,506,O
GRADE,506,O
A,506,O
AT,506,O
THE,506,O
RATE,506,O
OF,506,O
USD,506,O
186,506,O
PER,506,O
KGAS,506,O
PER,506,O
BENEFICIARY'S,506,O
PROFORMA,506,O
INVOICE,506,O
N1,506,O
PI/PSF/IND/899,506,O
DATED,506,O
011119,506,O
CFR,507,O
KARACHI,507,O
PORTPAKISTAN,507,O
QTY,507,O
198,507,O
MT,507,O
LABSA,507,O
96,507,O
PERCENT,507,O
AT,507,O
USD,507,O
111500,507,O
PER,507,O
MTAS,507,O
PER,507,O
BENEFICIARY'S,507,O
PROFORMA,507,O
INVOICE,507,O
N5,507,O
UCF/19/1276,507,O
DATED,507,O
051519,507,O
CFR,508,O
PORT,508,O
QASIM,508,O
(FOTCO)KARACHIPAKISTAN,508,O
QTY,508,O
13200,508,O
BBLS,508,O
(+/-,508,O
5,508,O
PERCENT,508,O
),508,O
OF,508,O
MOGAS,508,O
92,508,O
RON,508,O
AT,508,O
USD,508,O
7226,508,O
PER,508,O
BBL,508,O
AS,508,O
PER,508,O
BENEFICIARY,508,O
PROFORMA,508,O
INVOICE,508,O
N2,508,O
001,508,O
DATED,508,O
12122012,508,O
CFR,509,O
KAEMARI,509,O
KARACHI,509,O
SEAPORT,509,O
TOTAL,509,O
QTY,509,O
29500,509,O
MT,509,O
HOT,509,O
ROLLED,509,O
STEEL,509,O
IN,509,O
COILS,509,O
P,509,O
AND,509,O
O,509,O
AT,509,O
USD,509,O
840,509,O
PER,509,O
MTAS,509,O
PER,509,O
BENEFICIARY'S,509,O
PROFORMA,509,O
INVOICE,509,O
N5,509,O
201912111,509,O
DATED,509,O
151519,509,O
CFR,510,O
KEAMARI,510,O
KARACHI,510,O
PAKISTAN,510,O
COMPONENTSRAW,510,O
MATERIAL,510,O
FOR,510,O
MANUFACTURING,510,O
OF,510,O
ACG,510,O
FLY,510,O
WHEELAS,510,O
PER,510,O
APPLICANT'S,510,O
ORDER,510,O
NO,510,O
AHTL/PART/010/HTJ/20120,510,O
DATED,510,O
1O1O2019,510,O
AND,510,O
BENEFICIARY'S,510,O
SALES,510,O
CONTRACT,510,O
NO,510,O
14936K0033,510,O
DATED,510,O
2O1O2019,510,O
CFR,511,O
KARACHI,511,O
SEAPORTPAKISTAN,511,O
QTY,511,O
26000,511,O
KGS,511,O
BIRLACRIL,511,O
AT,511,O
USD,511,O
184,511,O
PER,511,O
K1,511,O
AS,511,O
PER,511,O
BENEFICIARY'S,511,O
EXPORT,511,O
SALES,511,O
CONTRACT,511,O
N1,511,O
4093709550,511,O
DATED,511,O
012019,511,O
CFR,512,O
APPLICANT'S,512,O
PREMISES,512,O
AT,512,O
KARACHI,512,O
1,512,O
QTY,512,O
38100,512,O
BAGS,512,O
(38000,512,O
LBS),512,O
30/S,512,O
PDCP-3798,512,O
(BCI+1POLY),512,O
AT,512,O
USD,512,O
181100,512,O
PER,512,O
10,512,O
LBS,512,O
+,512,O
17,512,O
PERCENT,512,O
GST,512,O
1,512,O
QTY,512,O
300100,512,O
BAGS,512,O
(300000,512,O
LBS),512,O
204/S,512,O
CVC,512,O
1B,512,O
(PANICALE)(BCI,512,O
1POLY),512,O
AT,512,O
USD,512,O
177100,512,O
PER,512,O
10,512,O
LBS,512,O
+,512,O
17,512,O
PERCENT,512,O
GST,512,O
AS,512,O
PER,512,O
BENEFICIARY'S,512,O
PROFORMA,512,O
INVOICE,512,O
N1,512,O
PTML-828/2019,512,O
AND,512,O
PTML-829/2019,512,O
DATED,512,O
011119,512,O
CFR,513,O
KARACHI,513,O
SEAPORT/,513,O
PORT,513,O
QASIM,513,O
QTY,513,O
855,513,O
MT,513,O
DIETHYLENETRIAMINE100,513,O
PERCENT,513,O
AT,513,O
USD,513,O
2950,513,O
PER,513,O
MT,513,O
AS,513,O
PER,513,O
APPLICANT,513,O
PURCHASE,513,O
ORDER,513,O
N8,513,O
59201/P-C,513,O
DATED,513,O
181819,513,O
AND,513,O
BENEFICIARY'S,513,O
PROFORMA,513,O
INVOICE,513,O
N8,513,O
KYE2006006,513,O
DATED,513,O
181819,513,O
CFR,514,O
KARACHI,514,O
SEAPORT,514,O
PICKLED,514,O
SHEEP,514,O
SKINSICKLED,514,O
LAMB,514,O
SKINSET,514,O
BLUE,514,O
SHEEP,514,O
SKINS,514,O
QTY,514,O
1450,514,O
DOZ,514,O
OF,514,O
WET,514,O
BLUE,514,O
SHEEP,514,O
SKINS,514,O
QTY,514,O
3445,514,O
DOZ,514,O
PICKLED,514,O
SHEEP,514,O
SKINS,514,O
QTY,514,O
375,514,O
DOZ,514,O
OF,514,O
PICKLED,514,O
LAMB,514,O
SKINS,514,O
AS,514,O
PER,514,O
BENEFICIARY'S,514,O
PROFORMA,514,O
INVOICE,514,O
NO036,514,O
DT,514,O
1O1O2019,514,O
CFR,515,O
KARACHI,515,O
SEAPORT,515,O
WET,515,O
BLUE,515,O
SHEEP,515,O
SKINS,515,O
QTY,515,O
142200,515,O
DOZ,515,O
OF,515,O
WET,515,O
BLUE,515,O
SHEEP,515,O
SKINS,515,O
AS,515,O
PER,515,O
BENEFICIARY'S,515,O
PROFORMA,515,O
INVOICE,515,O
N2,515,O
17/2019,515,O
DATED,515,O
121219,515,O
CFR,516,O
PORT,516,O
QASIMPAKISTAN,516,O
RAW,516,O
MATERIAL,516,O
FOR,516,O
SANITARY,516,O
NAPKINS,516,O
QTY,516,O
28,516,O
ADMT,516,O
IP-KRAFT,516,O
BLEACHED,516,O
WOOD,516,O
PULP,516,O
IN,516,O
ROLLS-,516,O
WIDTH,516,O
10,516,O
INCHES,516,O
(254MM)DIA,516,O
48,516,O
INCHESCORE,516,O
SIZE,516,O
3,516,O
INCHES,516,O
AT,516,O
USD,516,O
585,516,O
PER,516,O
ADMS,516,O
AS,516,O
PER,516,O
INDENT,516,O
NS,516,O
1446/IP/CNGHK,516,O
DATED,516,O
2S1S2019,516,O
OF,516,O
AL-REHMAN,516,O
IMPEXKARACHIPAKISTAN,516,O
CFR,517,O
KARACHI,517,O
PORTPAKISTAN,517,O
QTY,517,O
4950,517,O
MT,517,O
POLYPROPYLENE,517,O
PP,517,O
H1045,517,O
AT,517,O
USD,517,O
935,517,O
PER,517,O
MT,517,O
AS,517,O
PER,517,O
BENEFICIARY'S,517,O
PROFORMA,517,O
INVOICE,517,O
N9,517,O
3100049180,517,O
DATED,517,O
091919,517,O
FOB,518,O
BY,518,O
SEA,518,O
/,518,O
FCA,518,O
BY,518,O
AIR,518,O
QTY,518,O
2000000,518,O
PCS,518,O
N008,518,O
COIL,518,O
FASTENER,518,O
CLOSED,518,O
END,518,O
WITH,518,O
DAW,518,O
SLIDER,518,O
AT,518,O
USD,518,O
3077,518,O
PER,518,O
100,518,O
PC,518,O
AS,518,O
PER,518,O
BENEFICIARY'S,518,O
PROFORMA,518,O
INVOICE,518,O
N0,518,O
PI00322160,518,O
DATED,518,O
201019,518,O
CFR,519,O
PORT,519,O
QASIMPAKISTAN,519,O
QTY,519,O
500,519,O
M/TONS,519,O
SHREDDED,519,O
STEEL,519,O
SCRAP,519,O
AS,519,O
PER,519,O
ISRI,519,O
211,519,O
AT,519,O
USD,519,O
31000,519,O
PER,519,O
M/TO0,519,O
AS,519,O
PER,519,O
BENEFICIARY'S,519,O
PROFORMA,519,O
INVOICE,519,O
N0AGF/007/19,519,O
DATE0,519,O
18/12/2019,519,O
CFR,520,O
KARACHI,520,O
PORTPAKISTAN,520,O
QTY,520,O
44,520,O
M,520,O
ONS,520,O
PARA,520,O
AMINO,520,O
PHENOL,520,O
98,520,O
PCT,520,O
MIN,520,O
AT,520,O
USD,520,O
2900,520,O
PER,520,O
MT,520,O
AS,520,O
PER,520,O
BENEFICIARY'S,520,O
PROFORMA,520,O
INVOICE,520,O
NT,520,O
AHBY-W-1104A,520,O
DATED,520,O
11201T,520,O
CFR,521,O
KARACHI,521,O
SEAPORT/,521,O
PORT,521,O
QASIM,521,O
QTY,521,O
294,521,O
NOS,521,O
IBC,521,O
CROSS,521,O
BOTTLE,521,O
(UN,521,O
APPROVED),521,O
AT,521,O
USD,521,O
8S75,521,O
EACHAGAINST,521,O
OUR,521,O
PURCHASE,521,O
ORDER,521,O
NS,521,O
5154/M-C,521,O
DATED,521,O
0S1S19,521,O
AND,521,O
PROFORMA,521,O
INVOICE,521,O
NS,521,O
ECO/19/12/01,521,O
DATED,521,O
0S1S19,521,O
CFR,522,O
PORT,522,O
QASIMPAKISTAN,522,O
PRIME,522,O
UNBLEACHED,522,O
SULPHATE,522,O
PULP,522,O
IN,522,O
SHEETS,522,O
QTY,522,O
40000,522,O
ADMT,522,O
OF,522,O
UKP,522,O
ASPA,522,O
E,522,O
FSC,522,O
MIX,522,O
CREDIT,522,O
AT,522,O
THE,522,O
RATE,522,O
USD,522,O
56000,522,O
PER,522,O
ADMT,522,O
COMPLETE,522,O
DETAIL,522,O
AS,522,O
PER,522,O
BENEFICIARY'S,522,O
PROFORMA,522,O
INVOICE,522,O
N0,522,O
CA025261,522,O
DATED,522,O
012019,522,O
AND,522,O
APPLICANT'S,522,O
PURCHASE,522,O
ORDER,522,O
N0,522,O
4400005088,522,O
DATED,522,O
012010,522,O
CFR,523,O
PORT,523,O
QASIM,523,O
/,523,O
KARACHI,523,O
PORTPAKISTAN,523,O
QTY,523,O
20000,523,O
MT,523,O
OF,523,O
MLLDPE,523,O
1,523,O
MFI,523,O
WITH,523,O
ADDITIVES,523,O
AT,523,O
THE,523,O
RATE,523,O
USD,523,O
76000,523,O
PER,523,O
MT,523,O
COMPLETE,523,O
DETAIL,523,O
AS,523,O
PER,523,O
BENEFICIARY'S,523,O
PROFORMA,523,O
INVOICE,523,O
N0,523,O
SOE/19,523,O
6596,523,O
DATED,523,O
1DEC-2010,523,O
CFR,524,O
KARACHI,524,O
PORTPAKISTAN,524,O
QTY,524,O
01,524,O
UNIT,524,O
OLD/USED,524,O
FORKLIFT,524,O
DATSUN,524,O
CHASSIS,524,O
NO,524,O
QF0000308ENGINE,524,O
NO,524,O
SD22,524,O
189650,524,O
COLOUR,524,O
YELLOWMODEL,524,O
1990,524,O
3700,524,O
KGS,524,O
AT,524,O
EURO,524,O
1200,524,O
PER,524,O
UNIT,524,O
AS,524,O
PER,524,O
BENEFICIARY'S,524,O
PROFORMA,524,O
INVOICE,524,O
NO,524,O
NIL,524,O
DATED,524,O
1DEC-2019,524,O
FOB,525,O
ADANA,525,O
AIRPORTTURKEY,525,O
QTY,525,O
1,525,O
COMPLETE,525,O
SET,525,O
OF,525,O
DRIP,525,O
IRRIGATION,525,O
SYSTEMS,525,O
FOR,525,O
AGRICULTURE,525,O
PURPOSEAS,525,O
PER,525,O
BENEFICIARY'S,525,O
ORDER,525,O
CONFIRMATION,525,O
NO,525,O
JIEXP-0641,525,O
DATED,525,O
1O1O2019,525,O
EXW,526,O
ICI,526,O
PAKISTAN,526,O
LIMITEDSHEIKHUPURA,526,O
QTY,526,O
500000,526,O
KGS,526,O
OF,526,O
TERYLENE,526,O
POLYESTER,526,O
STAPLE,526,O
FIBRE,526,O
02,526,O
DEN,526,O
38/44,526,O
MM,526,O
AT,526,O
THE,526,O
RATE,526,O
PKR,526,O
20027,526,O
PER,526,O
K0,526,O
COMPLETE,526,O
DETAIL,526,O
AS,526,O
PER,526,O
BENEFICIARY'S,526,O
QUOTATION,526,O
N0,526,O
20,526,O
DATED,526,O
1DEC-2010,526,O
FOB,527,O
/,527,O
FCASHANGHAI,527,O
CHINA,527,O
QTY,527,O
6769,527,O
KGS,527,O
COTTON,527,O
MIX,527,O
FABRIC,527,O
(65,527,O
PCT,527,O
POLYESTER,527,O
/,527,O
35,527,O
PCT,527,O
COTTON),527,O
AT,527,O
USD,527,O
651,527,O
PER,527,O
K6AS,527,O
PER,527,O
BENEFICIARY'S,527,O
SALES,527,O
CONFIRMATION,527,O
N6,527,O
YX19121611,527,O
DATED,527,O
161619,527,O
CFR,528,O
PORT,528,O
QASIMPAKISTAN,528,O
QTY,528,O
500,528,O
M/TONS,528,O
SHREDDED,528,O
STEEL,528,O
SCRAP,528,O
PACKING,528,O
IN,528,O
BULK,528,O
(LOOSE),528,O
BY,528,O
20,528,O
FT,528,O
CONTAINERS,528,O
AT,528,O
USD,528,O
30P00,528,O
PER,528,O
M/TONAS,528,O
PER,528,O
SALES,528,O
CONTRACT,528,O
NP,528,O
SOE/19,528,O
3827,528,O
DATED,528,O
1P1P19,528,O
CFR,529,O
KARACHI,529,O
SEAPORTPAKISTAN,529,O
QTY,529,O
600000,529,O
KGS,529,O
OF,529,O
100,529,O
PCT,529,O
COTTON,529,O
60/1,529,O
COMBED,529,O
COMPACT,529,O
FOR,529,O
WEAVING,529,O
AT,529,O
USD,529,O
085,529,O
PER,529,O
KG,529,O
AS,529,O
PER,529,O
SALES,529,O
CONFIRMATION,529,O
CONTRACT,529,O
N0,529,O
SYZ11128(PS/10,529,O
DATED,529,O
212019,529,O
CFR,530,O
PORT,530,O
QASIMPAKISTAN,530,O
QTY,530,O
1000,530,O
M/TONS,530,O
SHREDDED,530,O
STEEL,530,O
SCRAP,530,O
AS,530,O
PER,530,O
ISRI,530,O
211,530,O
AT,530,O
USD,530,O
29800,530,O
PER,530,O
M8,530,O
AS,530,O
PER,530,O
BENEFICIARY'S,530,O
SALES,530,O
CONTRACT,530,O
N8800/FFSP,530,O
DATE8,530,O
18182019,530,O
EXW,531,O
QTY,531,O
240000,531,O
KGS,531,O
OF,531,O
P-VAM,531,O
AT,531,O
THE,531,O
RATE,531,O
PKR,531,O
18000,531,O
PER,531,O
KG(INCLUSIVE,531,O
GST,531,O
RATE,531,O
17,531,O
PERCENT),531,O
OMPLETE,531,O
DETAIL,531,O
AS,531,O
PER,531,O
BENEFICIARY'S,531,O
PROFORMA,531,O
INVOICE,531,O
N0,531,O
P-VAM-1472,531,O
DATED,531,O
012019,531,O
FOB,532,O
ANY,532,O
THAI,532,O
SEAPORT,532,O
COMPONENTS,532,O
FOR,532,O
MANUFACTURING,532,O
OF,532,O
ACG,532,O
FLY,532,O
WHEELAS,532,O
PER,532,O
APPLICANT'S,532,O
PURCHASE,532,O
ORDER,532,O
NO,532,O
AHTL/PART/010/HTT/20120,532,O
DATED,532,O
2O1O2019,532,O
AND,532,O
BENEFICIARY'S,532,O
P/I,532,O
NO,532,O
THXPK192895701,532,O
DATED,532,O
2O1O2019,532,O
CFR,533,O
PORT,533,O
QASIMPAKISTAN,533,O
QTY,533,O
2000,533,O
M/TONS,533,O
SHEARD,533,O
MELTING,533,O
STEEL,533,O
SCRAP,533,O
AT,533,O
USD,533,O
29000,533,O
PER,533,O
M0,533,O
AS,533,O
PER,533,O
BENEFICIARY'S,533,O
SALES,533,O
CONTRACT,533,O
N0MGL/PC/PAK/9921/2019,533,O
DATE0,533,O
1DEC-2019,533,O
CFR,534,O
PORT,534,O
QASIMPAKISTAN,534,O
QTY,534,O
200000,534,O
ADMT,534,O
CACIA,534,O
BEKP,534,O
ECF,534,O
FSC,534,O
MIX,534,O
CREDIT,534,O
AT,534,O
USD,534,O
50000,534,O
PER,534,O
ADMT,534,O
COMPLETE,534,O
DETAIL,534,O
AS,534,O
PER,534,O
BENEFICIARY'S,534,O
PROFORMA,534,O
INVOICE,534,O
N0,534,O
CA025302,534,O
DATED,534,O
112019,534,O
AND,534,O
APPLICANT'S,534,O
PURCHASE,534,O
ORDER,534,O
N0,534,O
4400005098,534,O
DATED,534,O
112010,534,O
CFR,535,O
KARACHI,535,O
SEAPORTPAKISTAN,535,O
QTY,535,O
3000,535,O
DRUMS,535,O
OF,535,O
SP/TULUX,535,O
T500,535,O
15W40,535,O
CLASSIC,535,O
CI4/SL/200LS,535,O
AT,535,O
USD,535,O
276,535,O
PER,535,O
DRUM,535,O
QTY,535,O
3000,535,O
DRUMS,535,O
OF,535,O
SP/TULUX,535,O
T500,535,O
20W50,535,O
CLASSIC,535,O
CI4/SL/200LS,535,O
AT,535,O
USD,535,O
280,535,O
PER,535,O
DRUM,535,O
QTY,535,O
1000,535,O
DRUMS,535,O
SP/L-CKD,535,O
680,535,O
INDUSTRIAL,535,O
GEAR,535,O
OIL/200L(S),535,O
AT,535,O
USD,535,O
29000,535,O
PER,535,O
DRUM,535,O
AS,535,O
PER,535,O
BENEFICIARY'S,535,O
PROFORMA,535,O
INVOICE,535,O
N0,535,O
2000012030,535,O
DATED,535,O
012010,535,O
CFR,536,O
PORT,536,O
QASIMPAKISTAN,536,O
1,536,O
QTY,536,O
54,536,O
1TONS,536,O
FERRO,536,O
SILICON,536,O
MANGANESE,536,O
(90,536,O
PCT,536,O
MINIMUM),536,O
AT,536,O
USD,536,O
98100,536,O
PER,536,O
1TON1,536,O
QTY,536,O
81,536,O
1TONS,536,O
HIGH,536,O
GARBON,536,O
FERRO,536,O
MANGANESE,536,O
SIZE,536,O
5150,536,O
MM,536,O
(90,536,O
PCT,536,O
MINIMUM),536,O
AT,536,O
USD,536,O
96100,536,O
PER,536,O
1TONAS,536,O
PER,536,O
PROFORMA,536,O
INVOICE,536,O
N1,536,O
WMA-M-522,536,O
DATED,536,O
112019,536,O
CFR,537,O
KEAMARI,537,O
KARACHI,537,O
SEAPORT,537,O
PAKISTAN,537,O
QTY,537,O
2500,537,O
PCS,537,O
SPINNING,537,O
BOBBIN,537,O
B182,537,O
WITH,537,O
STEEL,537,O
SHIELD,537,O
AND,537,O
BUSH,537,O
AT,537,O
USD,537,O
0205,537,O
PER,537,O
P0,537,O
QTY,537,O
2500,537,O
PCS,537,O
RING,537,O
BOBBIN,537,O
W207,537,O
(MATCH,537,O
CHINA,537,O
BLADE,537,O
TYPR,537,O
SPINDLE,537,O
D320,537,O
AT,537,O
USD,537,O
022,537,O
PER,537,O
P0,537,O
AS,537,O
PER,537,O
BENEFICIARY'S,537,O
PROFORMA,537,O
INVOICE,537,O
N0,537,O
WXPS20191108A,537,O
DATED,537,O
112019,537,O
EXW,538,O
QTY,538,O
101200,538,O
TONS,538,O
PURE,538,O
TEREPHTHALIC,538,O
ACID,538,O
1100,538,O
KGS,538,O
BAG,538,O
AT,538,O
PKR,538,O
11011200,538,O
PER,538,O
TON,538,O
PLUS,538,O
17,538,O
PCT,538,O
GST,538,O
PKR,538,O
1894418260,538,O
AS,538,O
PER,538,O
BENEFICIARY'S,538,O
PROFORMA,538,O
INVOICE,538,O
N2,538,O
23225,538,O
DATED,538,O
112012,538,O
QTY,538,O
101200,538,O
TONS,538,O
PURE,538,O
TEREPHTHALIC,538,O
ACID,538,O
1100,538,O
KGS,538,O
BAG,538,O
AT,538,O
PKR,538,O
11011200,538,O
PER,538,O
TON,538,O
PLUS,538,O
17,538,O
PCT,538,O
GST,538,O
PKR,538,O
1894418260,538,O
AS,538,O
PER,538,O
BENEFICIARY'S,538,O
PROFORMA,538,O
INVOICE,538,O
N2,538,O
23224,538,O
DATED,538,O
112012,538,O
CPT,539,O
LAHORE,539,O
AIRPORTPAKISTAN,539,O
PHARMACEUTICAL,539,O
RAW,539,O
MATERIAL,539,O
OF,539,O
ALLOPATHIC,539,O
GRADE,539,O
QTY,539,O
10000,539,O
KGS,539,O
ORPHENADRINE,539,O
CITRATE,539,O
BP,539,O
AT,539,O
USD,539,O
10000,539,O
PER,539,O
KG,539,O
AS,539,O
PER,539,O
INDENT,539,O
N0,539,O
NT-11318/20120,539,O
DATED,539,O
112019,539,O
OF,539,O
M/S,539,O
NOSHAD,539,O
TRADING,539,O
LAHORE,539,O
PAKISTAN,539,O
CFR,540,O
KARACHI,540,O
SEAPORT,540,O
PAKISTAN,540,O
QTY,540,O
17920,540,O
KGS,540,O
DYCROPRINT,540,O
180,540,O
AT,540,O
USD,540,O
180,540,O
PER,540,O
KG,540,O
AS,540,O
PER,540,O
BENEFICIARY'S,540,O
PROFORMA,540,O
INVOICE,540,O
N1,540,O
KR02/20191126U,540,O
DATED,540,O
212011,540,O
CPT,541,O
LAHORE,541,O
AIRPORTPAKISTAN,541,O
1,541,O
QTY,541,O
1,541,O
PC,541,O
OES,541,O
DUODENOSCOPE,541,O
AT,541,O
SGD,541,O
4638100,541,O
PER,541,O
PC,541,O
1,541,O
QTY,541,O
1,541,O
PC,541,O
COLONOSCOPE,541,O
AT,541,O
SGD,541,O
5792100,541,O
PER,541,O
PC,541,O
AS,541,O
PER,541,O
BENEFICIARY'S,541,O
PROFORMA,541,O
INVOICE,541,O
N1,541,O
5079786,541,O
DATED,541,O
012019,541,O
CFR,542,O
KARACHI,542,O
SEAPORT,542,O
/,542,O
PORT,542,O
QASIMPAKISTAN,542,O
1,542,O
QTY,542,O
7125,542,O
1TONS,542,O
LLDPE,542,O
F1A,542,O
AT,542,O
USD,542,O
81100,542,O
PER,542,O
1TON,542,O
AS,542,O
PER,542,O
BENEFICIARY'S,542,O
PROFORMA,542,O
INVOICE,542,O
N1,542,O
NA/191136/DEC-19,542,O
DATED,542,O
1DEC-2011,542,O
CFR,543,O
KARACHI,543,O
SEAPORTPAKISTAN,543,O
QTY,543,O
125000,543,O
METERS,543,O
100,543,O
PCT,543,O
POLYESTER,543,O
MICROFIBER,543,O
FABRIC,543,O
OPTICAL,543,O
BRIGHT,543,O
WHITEONE,543,O
SIDE,543,O
PEACHED,543,O
AT,543,O
USD,543,O
0515,543,O
PER,543,O
METER,543,O
AS,543,O
PER,543,O
BENEFICIARY'S,543,O
PROFORMA,543,O
INVOICE,543,O
N0,543,O
FY2019S46,543,O
DATED,543,O
112010,543,O
CFR,544,O
KARACHI,544,O
PORT/PORT,544,O
QASIMPAKISTAN,544,O
QTY,544,O
50000,544,O
MT,544,O
REFINED,544,O
BLEACHED,544,O
DEODORIZED,544,O
PALM,544,O
OIL,544,O
SPECIFICATIONS,544,O
FFA,544,O
(AS,544,O
PALMITIC),544,O
010,544,O
PCT,544,O
MAXM,544,O
AND,544,O
I,544,O
010,544,O
PCT,544,O
MAXIV,544,O
(WIJS),544,O
555MELTING,544,O
POINT,544,O
37,544,O
DEG,544,O
C,544,O
MAXCOLOUR,544,O
(025,544,O
INCH,544,O
LOVIBOND,544,O
CELL),544,O
3,544,O
RED,544,O
MAX,544,O
AT,544,O
USD,544,O
68000,544,O
PER,544,O
MTAS,544,O
PER,544,O
APPLICANT'S,544,O
PURCHASE,544,O
ORDER,544,O
N0,544,O
045/ASTRA/KSD/002/2019,544,O
DATED,544,O
00102019,544,O
AND,544,O
SALES,544,O
CONTRACT,544,O
N0,544,O
ASK/4549S,544,O
DATED,544,O
00102019,544,O
CFR,545,O
LINER,545,O
OUT,545,O
PORT,545,O
QASIM,545,O
OR,545,O
KARACHI,545,O
SEAPORT,545,O
AS,545,O
PER,545,O
